,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
37358,0,18-40,1,5,4,2.0,1970.0,12,0,Peers and Similar Relations
37360,0,40-60,1,3,6,2.0,3245.0,0,0,Self and Spouse
37364,0,40-60,0,1,3,1.0,7200.0,1,1,Self and Spouse
37365,0,18-40,0,1,3,1.0,7200.0,2,1,Direct Dependents
37369,0,18-40,0,1,3,1.0,5240.0,9,0,Extended and Distant Relatives
37370,1,40-60,1,1,5,3.0,3725.0,0,1,Self and Spouse
37372,0,18-40,1,5,3,1.0,4030.0,4,0,Direct Dependents
37374,0,40-60,1,1,5,1.0,5120.0,1,0,Self and Spouse
37382,1,40-60,0,1,3,2.0,350.0,0,1,Self and Spouse
37383,0,40-60,0,1,3,1.0,5400.0,1,0,Self and Spouse
37384,0,40-60,1,3,3,1.0,9122.0,0,0,Self and Spouse
37385,1,18-40,1,5,7,4.0,3230.0,0,0,Self and Spouse
37386,0,18-40,1,5,7,1.0,4710.0,12,1,Peers and Similar Relations
37387,0,18-40,1,5,6,1.0,40.0,12,0,Peers and Similar Relations
37388,0,60-80,1,3,3,1.0,4720.0,0,0,Self and Spouse
37391,0,18-40,0,5,6,4.0,8830.0,0,1,Self and Spouse
37392,0,40-60,1,3,4,1.0,4522.0,0,0,Self and Spouse
37395,0,40-60,1,3,3,1.0,6410.0,12,1,Peers and Similar Relations
37396,0,40-60,1,1,7,2.0,2330.0,0,0,Self and Spouse
37397,1,40-60,1,1,5,1.0,6355.0,1,1,Self and Spouse
37398,0,18-40,1,5,6,1.0,4850.0,2,1,Direct Dependents
37401,1,40-60,1,3,3,5.0,8140.0,0,1,Self and Spouse
37403,1,60-80,1,3,6,2.0,440.0,0,0,Self and Spouse
37405,1,40-60,1,1,7,1.0,2825.0,0,0,Self and Spouse
37406,1,40-60,1,1,7,1.0,110.0,1,1,Self and Spouse
37409,0,18-40,1,5,6,3.0,2330.0,0,0,Self and Spouse
37410,0,18-40,1,5,6,1.0,5240.0,12,1,Peers and Similar Relations
37411,0,18-40,0,5,4,1.0,4760.0,0,1,Self and Spouse
37413,0,60-80,1,1,6,7.0,205.0,1,1,Self and Spouse
37414,1,40-60,1,1,3,1.0,6355.0,0,0,Self and Spouse
37416,1,40-60,1,1,7,1.0,2100.0,0,1,Self and Spouse
37417,1,40-60,1,1,7,2.0,2310.0,1,0,Self and Spouse
37421,1,40-60,1,5,6,1.0,340.0,0,1,Self and Spouse
37424,1,60-80,1,5,6,7.0,4820.0,2,0,Direct Dependents
37427,1,40-60,0,5,3,1.0,705.0,2,1,Direct Dependents
37429,1,18-40,0,1,7,1.0,1050.0,0,1,Self and Spouse
37430,0,18-40,0,1,7,2.0,1970.0,1,0,Self and Spouse
37434,1,60-80,1,1,6,1.0,3323.0,1,1,Self and Spouse
37439,1,40-60,1,1,7,1.0,10.0,1,0,Self and Spouse
37440,1,40-60,1,1,3,1.0,20.0,0,1,Self and Spouse
37443,0,40-60,1,1,3,1.0,6050.0,1,0,Self and Spouse
37446,1,18-40,1,1,7,2.0,3090.0,0,1,Self and Spouse
37447,1,18-40,1,1,7,2.0,3090.0,1,0,Self and Spouse
37450,0,40-60,1,4,4,6.0,137.0,0,1,Self and Spouse
37452,0,40-60,1,1,3,1.0,8710.0,1,1,Self and Spouse
37453,0,18-40,1,5,5,1.0,3424.0,2,0,Direct Dependents
37457,0,40-60,1,1,4,3.0,5740.0,0,0,Self and Spouse
37458,1,40-60,1,1,3,1.0,6260.0,1,1,Self and Spouse
37459,1,40-60,1,1,5,3.0,3740.0,0,1,Self and Spouse
37461,1,60-80,1,1,3,1.0,4700.0,0,0,Self and Spouse
37462,1,60-80,1,1,6,1.0,4710.0,1,1,Self and Spouse
37468,0,18-40,0,5,3,1.0,5350.0,0,1,Self and Spouse
37471,1,60-80,1,1,4,1.0,9130.0,0,1,Self and Spouse
37475,0,60-80,1,3,3,1.0,8740.0,0,0,Self and Spouse
37478,1,18-40,1,5,4,1.0,4810.0,0,1,Self and Spouse
37479,1,18-40,1,5,7,1.0,3050.0,13,0,Peers and Similar Relations
37480,1,60-80,1,3,5,1.0,3255.0,0,0,Self and Spouse
37481,1,18-40,0,5,6,1.0,8810.0,0,1,Self and Spouse
37482,1,18-40,0,5,7,1.0,120.0,0,0,Self and Spouse
37485,0,40-60,0,1,6,1.0,7750.0,0,1,Self and Spouse
37486,0,40-60,0,1,6,1.0,3602.0,1,0,Self and Spouse
37487,0,60-80,1,1,3,1.0,5240.0,0,0,Self and Spouse
37488,1,60-80,1,1,4,7.0,136.0,1,1,Self and Spouse
37489,0,40-60,1,3,5,1.0,4230.0,0,0,Self and Spouse
37490,1,18-40,1,1,4,1.0,3402.0,0,1,Self and Spouse
37491,1,18-40,1,1,5,1.0,3200.0,1,0,Self and Spouse
37496,1,40-60,1,5,4,1.0,4220.0,2,1,Direct Dependents
37499,0,40-60,1,1,3,1.0,9130.0,0,1,Self and Spouse
37500,0,40-60,1,1,3,2.0,3649.0,1,0,Self and Spouse
37502,1,40-60,1,4,3,6.0,6230.0,0,1,Self and Spouse
37503,0,40-60,1,4,3,1.0,6260.0,15,0,Lodgers and Non-Family Members
37506,0,40-60,1,1,4,1.0,7340.0,0,1,Self and Spouse
37507,1,40-60,1,1,6,1.0,1050.0,1,0,Self and Spouse
37508,0,18-40,1,5,5,1.0,3960.0,2,1,Direct Dependents
37509,0,40-60,1,1,5,4.0,5740.0,0,0,Self and Spouse
37510,0,40-60,1,1,4,1.0,5000.0,1,1,Self and Spouse
37511,0,18-40,0,5,3,1.0,7750.0,0,1,Self and Spouse
37513,1,40-60,0,1,6,1.0,750.0,0,0,Self and Spouse
37514,0,40-60,1,1,6,5.0,1050.0,1,0,Self and Spouse
37516,0,60-80,1,1,4,1.0,9130.0,1,1,Self and Spouse
37517,0,40-60,0,1,6,4.0,5100.0,0,1,Self and Spouse
37519,0,18-40,1,5,6,2.0,3255.0,0,0,Self and Spouse
37520,0,40-60,1,3,4,1.0,7810.0,13,1,Peers and Similar Relations
37521,0,60-80,1,3,7,1.0,5820.0,0,0,Self and Spouse
37522,0,18-40,1,5,3,1.0,4230.0,2,1,Direct Dependents
37524,0,40-60,0,5,5,1.0,5160.0,0,0,Self and Spouse
37528,1,18-40,1,1,4,5.0,1460.0,0,1,Self and Spouse
37529,0,18-40,1,1,5,2.0,5310.0,1,0,Self and Spouse
37532,0,60-80,0,3,4,1.0,3500.0,0,0,Self and Spouse
37534,0,18-40,1,5,3,1.0,5740.0,0,0,Self and Spouse
37537,0,40-60,0,5,3,1.0,5610.0,13,1,Peers and Similar Relations
37539,1,18-40,1,1,7,2.0,2330.0,0,0,Self and Spouse
37540,1,40-60,1,1,4,1.0,310.0,1,1,Self and Spouse
37544,1,80-100,1,4,6,2.0,3258.0,0,0,Self and Spouse
37545,0,18-40,1,5,4,1.0,4900.0,7,1,Direct Dependents
37547,1,18-40,1,5,7,1.0,1545.0,0,1,Self and Spouse
37548,0,18-40,1,5,3,1.0,9130.0,12,1,Peers and Similar Relations
37549,0,18-40,1,5,4,1.0,3603.0,0,0,Self and Spouse
37551,1,40-60,1,1,5,1.0,9130.0,1,1,Self and Spouse
37552,0,18-40,1,5,6,1.0,5240.0,0,1,Self and Spouse
37553,1,18-40,1,5,7,1.0,3230.0,13,0,Peers and Similar Relations
37554,1,60-80,0,1,3,1.0,8225.0,0,1,Self and Spouse
37555,1,40-60,0,1,3,1.0,800.0,1,0,Self and Spouse
37557,0,18-40,1,3,7,6.0,8250.0,0,0,Self and Spouse
37560,0,60-80,1,1,3,6.0,10.0,1,1,Self and Spouse
37561,0,40-60,1,3,5,1.0,4710.0,0,0,Self and Spouse
37562,0,18-40,1,5,5,1.0,4720.0,2,1,Direct Dependents
37563,0,40-60,1,1,7,1.0,3150.0,0,0,Self and Spouse
37564,1,40-60,1,1,7,1.0,800.0,1,1,Self and Spouse
37567,1,18-40,1,1,6,3.0,230.0,0,1,Self and Spouse
37568,1,18-40,1,1,6,7.0,3245.0,1,0,Self and Spouse
37573,1,40-60,1,1,6,1.0,5240.0,0,1,Self and Spouse
37574,0,40-60,1,1,4,1.0,4700.0,1,0,Self and Spouse
37578,1,18-40,0,1,7,1.0,3160.0,0,1,Self and Spouse
37579,0,18-40,0,1,7,1.0,2545.0,1,0,Self and Spouse
37581,1,18-40,1,1,6,3.0,3710.0,1,1,Self and Spouse
37585,1,40-60,0,1,5,1.0,4710.0,0,0,Self and Spouse
37586,0,40-60,0,1,4,1.0,9130.0,1,1,Self and Spouse
37588,0,40-60,1,3,7,4.0,2002.0,0,0,Self and Spouse
37589,0,18-40,1,5,3,1.0,9620.0,2,1,Direct Dependents
37590,0,18-40,1,1,6,2.0,3255.0,0,0,Self and Spouse
37591,1,18-40,1,1,4,1.0,4700.0,1,1,Self and Spouse
37595,1,60-80,1,1,3,1.0,6355.0,0,1,Self and Spouse
37597,0,40-60,1,3,3,6.0,6950.0,0,1,Self and Spouse
37598,1,40-60,1,1,6,1.0,120.0,0,0,Self and Spouse
37600,1,60-80,1,1,3,1.0,9600.0,0,1,Self and Spouse
37601,0,40-60,0,1,4,1.0,4720.0,1,0,Self and Spouse
37606,0,18-40,0,5,6,1.0,2350.0,0,0,Self and Spouse
37607,0,18-40,0,5,6,1.0,5420.0,5,0,Peers and Similar Relations
37608,1,40-60,1,1,3,6.0,205.0,0,1,Self and Spouse
37609,0,40-60,1,1,3,6.0,5740.0,1,0,Self and Spouse
37610,1,18-40,1,1,7,1.0,440.0,0,0,Self and Spouse
37611,1,40-60,1,1,7,1.0,2100.0,1,1,Self and Spouse
37612,1,60-80,1,3,5,1.0,1006.0,0,1,Self and Spouse
37613,0,18-40,0,5,2,1.0,4000.0,0,1,Self and Spouse
37616,1,18-40,1,5,7,2.0,420.0,0,0,Self and Spouse
37617,1,18-40,0,1,7,1.0,120.0,0,1,Self and Spouse
37619,1,60-80,1,1,4,7.0,4920.0,0,1,Self and Spouse
37620,1,40-60,1,1,3,7.0,4920.0,1,0,Self and Spouse
37621,0,60-80,1,1,3,6.0,9130.0,0,1,Self and Spouse
37622,0,40-60,1,1,3,1.0,8990.0,1,0,Self and Spouse
37623,0,18-40,1,1,5,1.0,9645.0,2,0,Direct Dependents
37626,0,60-80,1,1,6,6.0,4950.0,0,1,Self and Spouse
37627,0,60-80,1,1,3,6.0,4950.0,1,0,Self and Spouse
37628,1,40-60,1,5,4,1.0,800.0,0,0,Self and Spouse
37631,0,18-40,1,5,3,1.0,4700.0,0,0,Self and Spouse
37634,0,18-40,1,5,4,1.0,7905.0,5,1,Peers and Similar Relations
37635,0,18-40,1,5,4,1.0,5730.0,10,0,Extended and Distant Relatives
37636,1,18-40,1,5,3,3.0,2012.0,10,0,Extended and Distant Relatives
37646,1,40-60,1,1,7,1.0,4820.0,1,1,Self and Spouse
37647,1,18-40,1,1,7,1.0,1430.0,0,0,Self and Spouse
37649,0,60-80,1,1,6,1.0,3930.0,0,1,Self and Spouse
37650,0,60-80,1,1,4,3.0,20.0,1,0,Self and Spouse
37651,1,18-40,1,5,7,4.0,20.0,0,1,Self and Spouse
37652,1,18-40,1,5,7,3.0,2310.0,13,1,Peers and Similar Relations
37653,0,60-80,0,1,6,1.0,4700.0,0,1,Self and Spouse
37654,0,40-60,0,1,4,1.0,3255.0,1,0,Self and Spouse
37656,0,18-40,1,1,6,1.0,4760.0,0,0,Self and Spouse
37657,0,18-40,1,1,6,1.0,7315.0,1,1,Self and Spouse
37660,0,18-40,1,5,3,1.0,9645.0,0,1,Self and Spouse
37661,0,18-40,1,5,3,1.0,9640.0,5,1,Peers and Similar Relations
37662,0,18-40,1,5,3,1.0,4720.0,12,1,Peers and Similar Relations
37664,0,40-60,1,1,7,2.0,2865.0,0,0,Self and Spouse
37665,1,40-60,1,1,7,2.0,10.0,1,1,Self and Spouse
37669,0,18-40,1,5,3,1.0,4020.0,0,1,Self and Spouse
37672,1,40-60,1,1,4,1.0,4710.0,0,0,Self and Spouse
37673,0,40-60,1,1,3,1.0,6515.0,1,1,Self and Spouse
37674,0,18-40,1,5,3,1.0,4020.0,2,0,Direct Dependents
37676,0,60-80,1,1,3,1.0,4810.0,1,0,Self and Spouse
37678,0,60-80,1,1,3,1.0,7740.0,1,1,Self and Spouse
37679,1,40-60,0,1,6,1.0,1021.0,0,1,Self and Spouse
37680,0,60-80,0,2,4,6.0,4700.0,6,0,Older Generation
37681,1,40-60,0,1,3,2.0,102.0,0,1,Self and Spouse
37682,1,40-60,0,1,5,1.0,5740.0,1,0,Self and Spouse
37695,0,18-40,1,3,5,1.0,3640.0,0,0,Self and Spouse
37698,1,40-60,1,1,4,1.0,6305.0,0,1,Self and Spouse
37699,0,40-60,1,1,6,1.0,1006.0,1,0,Self and Spouse
37701,1,18-40,1,1,6,1.0,440.0,0,1,Self and Spouse
37705,0,40-60,1,5,3,1.0,5740.0,0,0,Self and Spouse
37708,1,40-60,1,1,6,1.0,52.0,1,1,Self and Spouse
37710,0,18-40,1,3,3,3.0,1240.0,0,0,Self and Spouse
37711,1,60-80,1,1,3,1.0,7420.0,0,1,Self and Spouse
37713,0,40-60,1,1,4,1.0,4200.0,0,0,Self and Spouse
37714,0,40-60,1,1,3,6.0,4251.0,1,1,Self and Spouse
37717,1,40-60,1,1,4,1.0,7700.0,0,1,Self and Spouse
37719,0,18-40,1,5,4,4.0,3802.0,4,1,Direct Dependents
37720,0,18-40,1,5,3,7.0,9650.0,15,1,Lodgers and Non-Family Members
37721,1,40-60,1,3,4,1.0,7315.0,0,1,Self and Spouse
37724,1,40-60,0,5,4,5.0,5240.0,0,1,Self and Spouse
37725,1,18-40,1,1,6,1.0,3255.0,0,0,Self and Spouse
37726,0,18-40,1,1,3,1.0,7700.0,1,1,Self and Spouse
37732,1,40-60,1,1,3,1.0,4700.0,6,0,Older Generation
37733,1,60-80,1,5,3,1.0,6515.0,0,1,Self and Spouse
37736,1,18-40,0,5,7,2.0,2205.0,0,0,Self and Spouse
37737,0,18-40,1,5,5,1.0,4040.0,0,1,Self and Spouse
37738,1,18-40,1,5,4,1.0,5120.0,12,1,Peers and Similar Relations
37739,0,40-60,1,3,7,2.0,5400.0,0,1,Self and Spouse
37743,0,60-80,1,3,3,6.0,7200.0,0,1,Self and Spouse
37744,0,40-60,0,1,4,1.0,440.0,0,0,Self and Spouse
37745,0,40-60,0,1,4,1.0,600.0,1,1,Self and Spouse
37746,0,18-40,0,5,3,1.0,7750.0,4,1,Direct Dependents
37747,0,18-40,0,5,3,2.0,8990.0,10,1,Extended and Distant Relatives
37749,0,18-40,1,1,5,1.0,5740.0,0,0,Self and Spouse
37750,1,18-40,1,1,3,1.0,6765.0,1,1,Self and Spouse
37753,0,18-40,0,5,4,6.0,9130.0,0,1,Self and Spouse
37754,1,40-60,1,1,4,1.0,7200.0,0,1,Self and Spouse
37755,0,40-60,1,1,4,1.0,3421.0,1,0,Self and Spouse
37756,0,18-40,1,5,4,1.0,9620.0,2,1,Direct Dependents
37759,0,40-60,1,1,6,1.0,2205.0,0,0,Self and Spouse
37760,1,40-60,1,1,7,1.0,4850.0,1,1,Self and Spouse
37764,0,40-60,0,5,7,2.0,3245.0,5,0,Peers and Similar Relations
37765,0,18-40,1,1,6,1.0,1980.0,0,1,Self and Spouse
37766,0,18-40,1,1,6,1.0,2310.0,1,0,Self and Spouse
37769,1,40-60,1,1,4,1.0,6200.0,0,1,Self and Spouse
37770,1,40-60,1,1,5,2.0,2025.0,1,0,Self and Spouse
37774,0,18-40,1,5,3,1.0,7750.0,2,1,Direct Dependents
37775,0,40-60,1,3,3,1.0,9620.0,13,1,Peers and Similar Relations
37778,0,18-40,1,5,5,1.0,5120.0,0,1,Self and Spouse
37779,1,18-40,1,5,6,6.0,710.0,12,1,Peers and Similar Relations
37780,0,18-40,0,5,7,1.0,3255.0,12,0,Peers and Similar Relations
37781,0,40-60,0,1,3,1.0,7810.0,0,1,Self and Spouse
37783,0,18-40,0,5,6,1.0,4760.0,2,1,Direct Dependents
37784,0,18-40,0,5,6,6.0,4600.0,2,0,Direct Dependents
37786,0,18-40,1,1,2,1.0,4700.0,1,1,Self and Spouse
37793,0,40-60,1,3,5,1.0,3601.0,0,0,Self and Spouse
37794,0,18-40,1,5,3,1.0,4760.0,2,1,Direct Dependents
37797,0,18-40,1,3,3,2.0,9130.0,0,0,Self and Spouse
37803,0,18-40,1,1,3,1.0,8225.0,12,1,Peers and Similar Relations
37804,0,40-60,1,5,5,1.0,5740.0,0,0,Self and Spouse
37806,1,40-60,1,3,4,1.0,1050.0,0,1,Self and Spouse
37807,0,18-40,1,5,4,1.0,4760.0,2,0,Direct Dependents
37809,1,40-60,1,5,3,1.0,9620.0,0,1,Self and Spouse
37814,1,18-40,1,1,7,3.0,3820.0,0,1,Self and Spouse
37815,0,18-40,0,1,7,3.0,3230.0,1,0,Self and Spouse
37819,1,40-60,1,1,7,1.0,20.0,0,1,Self and Spouse
37820,0,40-60,1,1,7,1.0,2300.0,1,0,Self and Spouse
37822,0,60-80,1,1,3,6.0,4251.0,0,1,Self and Spouse
37823,0,60-80,1,1,6,6.0,5860.0,1,0,Self and Spouse
37824,1,40-60,0,3,4,1.0,2145.0,0,0,Self and Spouse
37825,0,18-40,0,5,3,1.0,4251.0,10,1,Extended and Distant Relatives
37826,0,40-60,0,2,4,3.0,3602.0,0,0,Self and Spouse
37827,1,60-80,1,1,4,4.0,4251.0,0,1,Self and Spouse
37829,0,18-40,1,5,4,1.0,4020.0,7,1,Direct Dependents
37832,0,18-40,1,5,3,1.0,4700.0,0,1,Self and Spouse
37833,0,18-40,1,1,4,1.0,3300.0,0,1,Self and Spouse
37834,0,18-40,1,1,4,7.0,5740.0,1,0,Self and Spouse
37838,1,40-60,1,1,4,1.0,350.0,0,0,Self and Spouse
37839,0,40-60,1,1,3,1.0,4530.0,1,1,Self and Spouse
37842,0,18-40,0,1,2,1.0,4120.0,2,0,Direct Dependents
37847,0,18-40,0,1,3,1.0,5610.0,9,1,Extended and Distant Relatives
37848,1,40-60,1,1,3,1.0,6200.0,0,1,Self and Spouse
37849,0,40-60,1,1,3,1.0,5740.0,1,0,Self and Spouse
37856,1,40-60,0,4,7,1.0,1430.0,0,0,Self and Spouse
37861,1,40-60,1,1,4,1.0,160.0,0,1,Self and Spouse
37864,1,60-80,1,2,4,1.0,5860.0,0,0,Self and Spouse
37865,0,40-60,1,3,3,1.0,5350.0,0,0,Self and Spouse
37870,1,60-80,1,1,7,3.0,5860.0,0,1,Self and Spouse
37871,1,40-60,1,1,7,2.0,2310.0,1,0,Self and Spouse
37874,0,18-40,1,1,5,1.0,4110.0,2,0,Direct Dependents
37876,0,40-60,1,1,6,2.0,230.0,9,1,Extended and Distant Relatives
37877,1,60-80,1,3,4,1.0,4251.0,0,1,Self and Spouse
37878,0,18-40,1,5,6,7.0,705.0,0,0,Self and Spouse
37879,1,60-80,1,1,7,1.0,650.0,0,1,Self and Spouse
37880,1,60-80,1,1,7,1.0,710.0,1,0,Self and Spouse
37883,0,18-40,0,5,3,1.0,5240.0,0,0,Self and Spouse
37885,0,40-60,1,1,7,1.0,630.0,0,0,Self and Spouse
37886,1,40-60,1,1,3,1.0,7315.0,1,1,Self and Spouse
37891,1,18-40,1,1,7,1.0,3050.0,0,0,Self and Spouse
37892,1,18-40,1,1,7,1.0,5165.0,1,1,Self and Spouse
37895,0,18-40,0,5,7,3.0,2310.0,0,1,Self and Spouse
37896,0,18-40,1,1,5,1.0,5120.0,0,0,Self and Spouse
37897,0,40-60,1,1,3,1.0,8810.0,1,1,Self and Spouse
37898,0,18-40,0,5,6,1.0,9130.0,0,1,Self and Spouse
37899,0,18-40,1,5,6,1.0,1240.0,12,1,Peers and Similar Relations
37900,0,40-60,1,1,3,1.0,6740.0,0,1,Self and Spouse
37901,1,40-60,1,1,4,1.0,3500.0,1,0,Self and Spouse
37902,0,18-40,0,5,4,1.0,3649.0,0,0,Self and Spouse
37905,0,40-60,1,2,3,1.0,205.0,0,1,Self and Spouse
37906,0,40-60,1,1,4,4.0,3422.0,0,0,Self and Spouse
37907,1,40-60,1,1,3,1.0,9130.0,1,1,Self and Spouse
37908,1,60-80,1,1,5,2.0,705.0,0,0,Self and Spouse
37909,0,60-80,1,1,3,1.0,9130.0,1,1,Self and Spouse
37910,1,40-60,1,1,6,1.0,3160.0,0,0,Self and Spouse
37911,0,40-60,1,1,3,6.0,9130.0,1,1,Self and Spouse
37912,0,18-40,1,5,4,2.0,4600.0,2,0,Direct Dependents
37915,0,60-80,1,1,3,1.0,6260.0,0,1,Self and Spouse
37916,0,40-60,1,1,3,1.0,4760.0,1,0,Self and Spouse
37917,0,60-80,1,1,2,1.0,9600.0,0,1,Self and Spouse
37918,0,40-60,1,1,3,1.0,6050.0,1,0,Self and Spouse
37919,0,18-40,1,5,3,1.0,8800.0,2,1,Direct Dependents
37920,0,40-60,1,1,3,1.0,4020.0,0,0,Self and Spouse
37921,0,40-60,1,1,3,1.0,7210.0,1,1,Self and Spouse
37922,1,60-80,1,1,3,2.0,4220.0,0,1,Self and Spouse
37924,1,60-80,1,1,7,1.0,2205.0,0,1,Self and Spouse
37925,0,60-80,1,1,7,1.0,2205.0,1,0,Self and Spouse
37927,0,18-40,1,5,3,1.0,9620.0,7,1,Direct Dependents
37928,1,40-60,1,4,7,2.0,8610.0,0,1,Self and Spouse
37929,1,18-40,1,5,6,1.0,3030.0,0,0,Self and Spouse
37930,1,18-40,0,5,7,1.0,710.0,13,1,Peers and Similar Relations
37931,0,18-40,1,5,3,1.0,4500.0,0,0,Self and Spouse
37934,0,40-60,0,3,3,1.0,7010.0,0,1,Self and Spouse
37938,0,40-60,0,5,3,1.0,4720.0,0,0,Self and Spouse
37939,0,40-60,0,5,3,6.0,7340.0,13,1,Peers and Similar Relations
37941,1,60-80,1,1,4,1.0,700.0,1,1,Self and Spouse
37942,0,40-60,1,3,3,1.0,9645.0,10,1,Extended and Distant Relatives
37945,1,18-40,1,1,6,7.0,10.0,0,1,Self and Spouse
37946,0,18-40,1,1,6,6.0,710.0,1,0,Self and Spouse
37947,0,40-60,0,5,0,1.0,4120.0,0,0,Self and Spouse
37961,1,40-60,1,1,6,4.0,6410.0,0,1,Self and Spouse
37962,0,40-60,1,1,4,1.0,8990.0,1,0,Self and Spouse
37965,0,40-60,1,4,3,1.0,6660.0,0,1,Self and Spouse
37966,0,18-40,1,5,3,1.0,4600.0,2,0,Direct Dependents
37969,0,18-40,1,5,3,1.0,4020.0,12,1,Peers and Similar Relations
37971,1,18-40,1,5,6,7.0,4965.0,0,1,Self and Spouse
37972,0,18-40,1,5,4,1.0,8030.0,0,0,Self and Spouse
37973,1,40-60,0,1,4,2.0,3255.0,0,0,Self and Spouse
37974,0,18-40,0,1,4,1.0,910.0,1,0,Self and Spouse
37979,1,18-40,1,1,6,3.0,2310.0,0,1,Self and Spouse
37980,1,18-40,1,1,6,1.0,51.0,1,0,Self and Spouse
37982,0,40-60,1,1,3,1.0,9620.0,1,1,Self and Spouse
37986,0,18-40,1,5,6,1.0,2905.0,12,0,Peers and Similar Relations
37987,0,40-60,1,3,6,1.0,5240.0,0,1,Self and Spouse
37988,0,40-60,1,1,6,1.0,5820.0,0,0,Self and Spouse
37990,0,40-60,1,1,7,7.0,1305.0,0,1,Self and Spouse
37991,1,40-60,1,1,6,6.0,4920.0,1,0,Self and Spouse
37994,0,40-60,0,1,6,3.0,2545.0,0,0,Self and Spouse
37997,1,60-80,1,1,7,1.0,800.0,0,1,Self and Spouse
37998,1,60-80,1,1,5,1.0,4850.0,1,0,Self and Spouse
37999,0,40-60,1,5,4,2.0,5110.0,0,0,Self and Spouse
38000,0,40-60,1,2,3,7.0,7200.0,0,1,Self and Spouse
38002,1,60-80,1,1,6,2.0,2310.0,0,0,Self and Spouse
38003,1,60-80,1,1,5,2.0,7430.0,1,1,Self and Spouse
38011,0,18-40,0,1,3,1.0,6410.0,0,1,Self and Spouse
38015,1,18-40,1,3,3,1.0,350.0,0,0,Self and Spouse
38020,0,40-60,1,3,5,4.0,5400.0,0,0,Self and Spouse
38024,1,18-40,1,1,7,1.0,710.0,0,0,Self and Spouse
38025,1,18-40,1,1,7,1.0,2100.0,1,1,Self and Spouse
38029,0,18-40,1,5,6,1.0,2830.0,0,0,Self and Spouse
38032,0,40-60,1,2,3,1.0,5240.0,0,0,Self and Spouse
38033,0,18-40,1,5,3,1.0,4020.0,2,1,Direct Dependents
38034,1,18-40,0,5,6,1.0,440.0,0,1,Self and Spouse
38038,0,40-60,1,5,3,1.0,7750.0,0,0,Self and Spouse
38039,0,18-40,1,5,4,1.0,7750.0,2,0,Direct Dependents
38042,0,40-60,1,1,4,2.0,4600.0,0,0,Self and Spouse
38043,1,40-60,1,1,3,4.0,6730.0,1,1,Self and Spouse
38044,0,18-40,1,5,4,1.0,3648.0,2,0,Direct Dependents
38045,0,18-40,1,5,5,2.0,4622.0,2,1,Direct Dependents
38046,1,40-60,1,1,6,1.0,2100.0,0,1,Self and Spouse
38047,0,40-60,1,1,6,3.0,3255.0,1,0,Self and Spouse
38051,1,60-80,1,3,3,1.0,6230.0,0,1,Self and Spouse
38052,0,60-80,1,1,4,5.0,650.0,0,1,Self and Spouse
38053,1,60-80,0,1,7,3.0,2310.0,1,0,Self and Spouse
38054,0,18-40,0,5,4,1.0,5240.0,4,1,Direct Dependents
38055,0,18-40,1,5,6,1.0,1032.0,0,1,Self and Spouse
38056,1,18-40,0,1,6,1.0,10.0,0,0,Self and Spouse
38057,0,40-60,1,1,4,1.0,8225.0,1,1,Self and Spouse
38058,0,40-60,0,5,3,1.0,4220.0,0,0,Self and Spouse
38060,1,40-60,1,5,3,1.0,6230.0,13,1,Peers and Similar Relations
38062,0,60-80,1,1,3,1.0,5860.0,1,0,Self and Spouse
38064,1,40-60,1,1,7,2.0,120.0,0,1,Self and Spouse
38065,0,40-60,1,1,6,1.0,2145.0,1,0,Self and Spouse
38066,0,18-40,1,5,4,1.0,1050.0,2,1,Direct Dependents
38068,1,40-60,1,1,6,5.0,1021.0,0,1,Self and Spouse
38069,0,40-60,1,1,6,6.0,2360.0,1,0,Self and Spouse
38070,1,40-60,1,1,4,6.0,9610.0,0,1,Self and Spouse
38071,0,40-60,1,1,4,6.0,9610.0,1,0,Self and Spouse
38072,1,40-60,1,1,7,1.0,120.0,0,1,Self and Spouse
38073,1,40-60,1,1,7,1.0,4820.0,1,0,Self and Spouse
38076,1,40-60,1,1,6,1.0,51.0,0,1,Self and Spouse
38077,1,40-60,1,1,6,1.0,4850.0,1,0,Self and Spouse
38081,0,18-40,1,5,5,1.0,4720.0,0,1,Self and Spouse
38082,0,18-40,1,5,4,4.0,4220.0,13,0,Peers and Similar Relations
38085,1,60-80,0,1,3,3.0,5860.0,1,0,Self and Spouse
38086,0,18-40,0,5,3,1.0,9050.0,2,0,Direct Dependents
38087,0,18-40,0,1,4,1.0,3930.0,0,1,Self and Spouse
38088,0,18-40,1,1,4,1.0,3323.0,1,0,Self and Spouse
38091,1,60-80,1,2,6,3.0,440.0,0,0,Self and Spouse
38093,0,60-80,1,1,4,1.0,4510.0,0,0,Self and Spouse
38096,1,60-80,1,1,5,1.0,3255.0,1,0,Self and Spouse
38099,1,18-40,1,5,6,1.0,1021.0,0,1,Self and Spouse
38100,0,18-40,1,5,4,1.0,705.0,0,0,Self and Spouse
38101,0,18-40,1,5,4,1.0,2545.0,12,0,Peers and Similar Relations
38104,1,40-60,1,1,5,1.0,4850.0,1,1,Self and Spouse
38105,0,18-40,1,5,4,1.0,4850.0,0,1,Self and Spouse
38106,0,18-40,0,5,4,1.0,120.0,13,0,Peers and Similar Relations
